transaction_id,sender_id,receiver_id,amount,timestamp
TXN_EDGE_DUP25,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP26,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP27,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP28,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP29,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP30,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP31,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP32,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP33,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP34,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP35,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP36,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP37,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP38,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP39,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP40,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP41,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP42,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP43,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP44,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP45,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP46,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP47,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP48,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_DUP49,ACC_DUP,ACC_DUP,1000,2024-04-01 09:00:00
TXN_EDGE_TIME0,ACC_T1,ACC_T2,500,2024-04-01 09:00:00
TXN_EDGE_TIME1,ACC_T1,ACC_T2,500,2023-04-02 09:00:00
TXN_EDGE_TIME2,ACC_T1,ACC_T2,500,2022-04-02 09:00:00
TXN_EDGE_TIME3,ACC_T1,ACC_T2,500,2021-04-02 09:00:00
TXN_EDGE_TIME4,ACC_T1,ACC_T2,500,2020-04-02 09:00:00
TXN_EDGE_TIME5,ACC_T1,ACC_T2,500,2019-04-03 09:00:00
TXN_EDGE_TIME6,ACC_T1,ACC_T2,500,2018-04-03 09:00:00
TXN_EDGE_TIME7,ACC_T1,ACC_T2,500,2017-04-03 09:00:00
TXN_EDGE_TIME8,ACC_T1,ACC_T2,500,2016-04-03 09:00:00
TXN_EDGE_TIME9,ACC_T1,ACC_T2,500,2015-04-04 09:00:00
TXN_EDGE_TIME10,ACC_T1,ACC_T2,500,2014-04-04 09:00:00
TXN_EDGE_TIME11,ACC_T1,ACC_T2,500,2013-04-04 09:00:00
TXN_EDGE_TIME12,ACC_T1,ACC_T2,500,2012-04-04 09:00:00
TXN_EDGE_TIME13,ACC_T1,ACC_T2,500,2011-04-05 09:00:00
TXN_EDGE_TIME14,ACC_T1,ACC_T2,500,2010-04-05 09:00:00
TXN_EDGE_TIME15,ACC_T1,ACC_T2,500,2009-04-05 09:00:00
TXN_EDGE_TIME16,ACC_T1,ACC_T2,500,2008-04-05 09:00:00
TXN_EDGE_TIME17,ACC_T1,ACC_T2,500,2007-04-06 09:00:00
TXN_EDGE_TIME18,ACC_T1,ACC_T2,500,2006-04-06 09:00:00
TXN_EDGE_TIME19,ACC_T1,ACC_T2,500,2005-04-06 09:00:00
